Gtk.BINARY_AGE,<class 'int'>,2420
Gtk.BuilderError.TEMPLATE_MISMATCH,<class 'gi.repository.Gtk.BuilderError'>,<enum GTK_BUILDER_ERROR_TEMPLATE_MISMATCH of type Gtk.BuilderError>
Gtk.BuilderError.UNHANDLED_TAG,<class 'gi.repository.Gtk.BuilderError'>,<enum GTK_BUILDER_ERROR_UNHANDLED_TAG of type Gtk.BuilderError>
Gtk.BuilderError.VERSION_MISMATCH,<class 'gi.repository.Gtk.BuilderError'>,<enum GTK_BUILDER_ERROR_VERSION_MISMATCH of type Gtk.BuilderError>
Gtk.ButtonBoxStyle.CENTER,<class 'gi.repository.Gtk.ButtonBoxStyle'>,<enum GTK_BUTTONBOX_CENTER of type Gtk.ButtonBoxStyle>
Gtk.ButtonBoxStyle.EDGE,<class 'gi.repository.Gtk.ButtonBoxStyle'>,<enum GTK_BUTTONBOX_EDGE of type Gtk.ButtonBoxStyle>
Gtk.ButtonBoxStyle.END,<class 'gi.repository.Gtk.ButtonBoxStyle'>,<enum GTK_BUTTONBOX_END of type Gtk.ButtonBoxStyle>
Gtk.ButtonBoxStyle.EXPAND,<class 'gi.repository.Gtk.ButtonBoxStyle'>,<enum GTK_BUTTONBOX_EXPAND of type Gtk.ButtonBoxStyle>
Gtk.ButtonBoxStyle.SPREAD,<class 'gi.repository.Gtk.ButtonBoxStyle'>,<enum GTK_BUTTONBOX_SPREAD of type Gtk.ButtonBoxStyle>
Gtk.ButtonBoxStyle.START,<class 'gi.repository.Gtk.ButtonBoxStyle'>,<enum GTK_BUTTONBOX_START of type Gtk.ButtonBoxStyle>
Gtk.ButtonRole.CHECK,<class 'gi.repository.Gtk.ButtonRole'>,<enum GTK_BUTTON_ROLE_CHECK of type Gtk.ButtonRole>
Gtk.ButtonRole.NORMAL,<class 'gi.repository.Gtk.ButtonRole'>,<enum GTK_BUTTON_ROLE_NORMAL of type Gtk.ButtonRole>
Gtk.ButtonRole.RADIO,<class 'gi.repository.Gtk.ButtonRole'>,<enum GTK_BUTTON_ROLE_RADIO of type Gtk.ButtonRole>
Gtk.ButtonsType.CANCEL,<class 'gi.repository.Gtk.ButtonsType'>,<enum GTK_BUTTONS_CANCEL of type Gtk.ButtonsType>
Gtk.ButtonsType.CLOSE,<class 'gi.repository.Gtk.ButtonsType'>,<enum GTK_BUTTONS_CLOSE of type Gtk.ButtonsType>
Gtk.ButtonsType.NONE,<class 'gi.repository.Gtk.ButtonsType'>,<enum GTK_BUTTONS_NONE of type Gtk.ButtonsType>
Gtk.ButtonsType.OK,<class 'gi.repository.Gtk.ButtonsType'>,<enum GTK_BUTTONS_OK of type Gtk.ButtonsType>
Gtk.ButtonsType.OK_CANCEL,<class 'gi.repository.Gtk.ButtonsType'>,<enum GTK_BUTTONS_OK_CANCEL of type Gtk.ButtonsType>
Gtk.ButtonsType.YES_NO,<class 'gi.repository.Gtk.ButtonsType'>,<enum GTK_BUTTONS_YES_NO of type Gtk.ButtonsType>
Gtk.CalendarDisplayOptions.NO_MONTH_CHANGE,<class 'gi.repository.Gtk.CalendarDisplayOptions'>,<flags GTK_CALENDAR_NO_MONTH_CHANGE of type Gtk.CalendarDisplayOptions>
Gtk.CalendarDisplayOptions.SHOW_DAY_NAMES,<class 'gi.repository.Gtk.CalendarDisplayOptions'>,<flags GTK_CALENDAR_SHOW_DAY_NAMES of type Gtk.CalendarDisplayOptions>
Gtk.CalendarDisplayOptions.SHOW_DETAILS,<class 'gi.repository.Gtk.CalendarDisplayOptions'>,<flags GTK_CALENDAR_SHOW_DETAILS of type Gtk.CalendarDisplayOptions>
Gtk.CalendarDisplayOptions.SHOW_HEADING,<class 'gi.repository.Gtk.CalendarDisplayOptions'>,<flags GTK_CALENDAR_SHOW_HEADING of type Gtk.CalendarDisplayOptions>
Gtk.CalendarDisplayOptions.SHOW_WEEK_NUMBERS,<class 'gi.repository.Gtk.CalendarDisplayOptions'>,<flags GTK_CALENDAR_SHOW_WEEK_NUMBERS of type Gtk.CalendarDisplayOptions>
Gtk.CellRendererAccelMode.GTK,<class 'gi.repository.Gtk.CellRendererAccelMode'>,<enum GTK_CELL_RENDERER_ACCEL_MODE_GTK of type Gtk.CellRendererAccelMode>
Gtk.CellRendererAccelMode.MODIFIER_TAP,<class 'gi.repository.Gtk.CellRendererAccelMode'>,<enum GTK_CELL_RENDERER_ACCEL_MODE_MODIFIER_TAP of type Gtk.CellRendererAccelMode>
Gtk.CellRendererAccelMode.OTHER,<class 'gi.repository.Gtk.CellRendererAccelMode'>,<enum GTK_CELL_RENDERER_ACCEL_MODE_OTHER of type Gtk.CellRendererAccelMode>
Gtk.CellRendererMode.ACTIVATABLE,<class 'gi.repository.Gtk.CellRendererMode'>,<enum GTK_CELL_RENDERER_MODE_ACTIVATABLE of type Gtk.CellRendererMode>
Gtk.CellRendererMode.EDITABLE,<class 'gi.repository.Gtk.CellRendererMode'>,<enum GTK_CELL_RENDERER_MODE_EDITABLE of type Gtk.CellRendererMode>
Gtk.CellRendererMode.INERT,<class 'gi.repository.Gtk.CellRendererMode'>,<enum GTK_CELL_RENDERER_MODE_INERT of type Gtk.CellRendererMode>
Gtk.CellRendererState.EXPANDABLE,<class 'gi.repository.Gtk.CellRendererState'>,<flags GTK_CELL_RENDERER_EXPANDABLE of type Gtk.CellRendererState>
Gtk.CellRendererState.EXPANDED,<class 'gi.repository.Gtk.CellRendererState'>,<flags GTK_CELL_RENDERER_EXPANDED of type Gtk.CellRendererState>
Gtk.CellRendererState.FOCUSED,<class 'gi.repository.Gtk.CellRendererState'>,<flags GTK_CELL_RENDERER_FOCUSED of type Gtk.CellRendererState>
Gtk.CellRendererState.INSENSITIVE,<class 'gi.repository.Gtk.CellRendererState'>,<flags GTK_CELL_RENDERER_INSENSITIVE of type Gtk.CellRendererState>
Gtk.CellRendererState.PRELIT,<class 'gi.repository.Gtk.CellRendererState'>,<flags GTK_CELL_RENDERER_PRELIT of type Gtk.CellRendererState>
Gtk.CellRendererState.SELECTED,<class 'gi.repository.Gtk.CellRendererState'>,<flags GTK_CELL_RENDERER_SELECTED of type Gtk.CellRendererState>
Gtk.CellRendererState.SORTED,<class 'gi.repository.Gtk.CellRendererState'>,<flags GTK_CELL_RENDERER_SORTED of type Gtk.CellRendererState>
Gtk.CornerType.BOTTOM_LEFT,<class 'gi.repository.Gtk.CornerType'>,<enum GTK_CORNER_BOTTOM_LEFT of type Gtk.CornerType>
Gtk.CornerType.BOTTOM_RIGHT,<class 'gi.repository.Gtk.CornerType'>,<enum GTK_CORNER_BOTTOM_RIGHT of type Gtk.CornerType>
Gtk.CornerType.TOP_LEFT,<class 'gi.repository.Gtk.CornerType'>,<enum GTK_CORNER_TOP_LEFT of type Gtk.CornerType>
Gtk.CornerType.TOP_RIGHT,<class 'gi.repository.Gtk.CornerType'>,<enum GTK_CORNER_TOP_RIGHT of type Gtk.CornerType>
Gtk.CssProviderError.DEPRECATED,<class 'gi.repository.Gtk.CssProviderError'>,<enum GTK_CSS_PROVIDER_ERROR_DEPRECATED of type Gtk.CssProviderError>
Gtk.CssProviderError.FAILED,<class 'gi.repository.Gtk.CssProviderError'>,<enum GTK_CSS_PROVIDER_ERROR_FAILED of type Gtk.CssProviderError>
Gtk.CssProviderError.IMPORT,<class 'gi.repository.Gtk.CssProviderError'>,<enum GTK_CSS_PROVIDER_ERROR_IMPORT of type Gtk.CssProviderError>
Gtk.CssProviderError.NAME,<class 'gi.repository.Gtk.CssProviderError'>,<enum GTK_CSS_PROVIDER_ERROR_NAME of type Gtk.CssProviderError>
Gtk.CssProviderError.SYNTAX,<class 'gi.repository.Gtk.CssProviderError'>,<enum GTK_CSS_PROVIDER_ERROR_SYNTAX of type Gtk.CssProviderError>
Gtk.CssProviderError.UNKNOWN_VALUE,<class 'gi.repository.Gtk.CssProviderError'>,<enum GTK_CSS_PROVIDER_ERROR_UNKNOWN_VALUE of type Gtk.CssProviderError>
Gtk.CssSectionType.BINDING_SET,<class 'gi.repository.Gtk.CssSectionType'>,<enum GTK_CSS_SECTION_BINDING_SET of type Gtk.CssSectionType>
Gtk.CssSectionType.COLOR_DEFINITION,<class 'gi.repository.Gtk.CssSectionType'>,<enum GTK_CSS_SECTION_COLOR_DEFINITION of type Gtk.CssSectionType>
Gtk.CssSectionType.DECLARATION,<class 'gi.repository.Gtk.CssSectionType'>,<enum GTK_CSS_SECTION_DECLARATION of type Gtk.CssSectionType>
Gtk.CssSectionType.DOCUMENT,<class 'gi.repository.Gtk.CssSectionType'>,<enum GTK_CSS_SECTION_DOCUMENT of type Gtk.CssSectionType>
Gtk.CssSectionType.IMPORT,<class 'gi.repository.Gtk.CssSectionType'>,<enum GTK_CSS_SECTION_IMPORT of type Gtk.CssSectionType>
Gtk.CssSectionType.KEYFRAMES,<class 'gi.repository.Gtk.CssSectionType'>,<enum GTK_CSS_SECTION_KEYFRAMES of type Gtk.CssSectionType>
Gtk.CssSectionType.RULESET,<class 'gi.repository.Gtk.CssSectionType'>,<enum GTK_CSS_SECTION_RULESET of type Gtk.CssSectionType>
Gtk.CssSectionType.SELECTOR,<class 'gi.repository.Gtk.CssSectionType'>,<enum GTK_CSS_SECTION_SELECTOR of type Gtk.CssSectionType>
Gtk.CssSectionType.VALUE,<class 'gi.repository.Gtk.CssSectionType'>,<enum GTK_CSS_SECTION_VALUE of type Gtk.CssSectionType>
Gtk.DebugFlag.ACTIONS,<class 'gi.repository.Gtk.DebugFlag'>,<flags GTK_DEBUG_ACTIONS of type Gtk.DebugFlag>
Gtk.DebugFlag.BASELINES,<class 'gi.repository.Gtk.DebugFlag'>,<flags GTK_DEBUG_BASELINES of type Gtk.DebugFlag>
Gtk.DebugFlag.BUILDER,<class 'gi.repository.Gtk.DebugFlag'>,<flags GTK_DEBUG_BUILDER of type Gtk.DebugFlag>
Gtk.DebugFlag.GEOMETRY,<class 'gi.repository.Gtk.DebugFlag'>,<flags GTK_DEBUG_GEOMETRY of type Gtk.DebugFlag>
Gtk.DebugFlag.ICONTHEME,<class 'gi.repository.Gtk.DebugFlag'>,<flags GTK_DEBUG_ICONTHEME of type Gtk.DebugFlag>
Gtk.DebugFlag.INTERACTIVE,<class 'gi.repository.Gtk.DebugFlag'>,<flags GTK_DEBUG_INTERACTIVE of type Gtk.DebugFlag>
Gtk.DebugFlag.KEYBINDINGS,<class 'gi.repository.Gtk.DebugFlag'>,<flags GTK_DEBUG_KEYBINDINGS of type Gtk.DebugFlag>
Gtk.DebugFlag.LAYOUT,<class 'gi.repository.Gtk.DebugFlag'>,<flags GTK_DEBUG_LAYOUT of type Gtk.DebugFlag>
Gtk.DebugFlag.MISC,<class 'gi.repository.Gtk.DebugFlag'>,<flags GTK_DEBUG_MISC of type Gtk.DebugFlag>
Gtk.DebugFlag.MODULES,<class 'gi.repository.Gtk.DebugFlag'>,<flags GTK_DEBUG_MODULES of type Gtk.DebugFlag>
Gtk.DebugFlag.MULTIHEAD,<class 'gi.repository.Gtk.DebugFlag'>,<flags GTK_DEBUG_MULTIHEAD of type Gtk.DebugFlag>
Gtk.DebugFlag.NO_CSS_CACHE,<class 'gi.repository.Gtk.DebugFlag'>,<flags GTK_DEBUG_NO_CSS_CACHE of type Gtk.DebugFlag>
Gtk.DebugFlag.NO_PIXEL_CACHE,<class 'gi.repository.Gtk.DebugFlag'>,<flags GTK_DEBUG_NO_PIXEL_CACHE of type Gtk.DebugFlag>
Gtk.DebugFlag.PIXEL_CACHE,<class 'gi.repository.Gtk.DebugFlag'>,<flags GTK_DEBUG_PIXEL_CACHE of type Gtk.DebugFlag>
Gtk.DebugFlag.PLUGSOCKET,<class 'gi.repository.Gtk.DebugFlag'>,<flags GTK_DEBUG_PLUGSOCKET of type Gtk.DebugFlag>
Gtk.DebugFlag.PRINTING,<class 'gi.repository.Gtk.DebugFlag'>,<flags GTK_DEBUG_PRINTING of type Gtk.DebugFlag>
Gtk.DebugFlag.RESIZE,<class 'gi.repository.Gtk.DebugFlag'>,<flags GTK_DEBUG_RESIZE of type Gtk.DebugFlag>
Gtk.DebugFlag.SIZE_REQUEST,<class 'gi.repository.Gtk.DebugFlag'>,<flags GTK_DEBUG_SIZE_REQUEST of type Gtk.DebugFlag>
Gtk.DebugFlag.TEXT,<class 'gi.repository.Gtk.DebugFlag'>,<flags GTK_DEBUG_TEXT of type Gtk.DebugFlag>
Gtk.DebugFlag.TOUCHSCREEN,<class 'gi.repository.Gtk.DebugFlag'>,<flags GTK_DEBUG_TOUCHSCREEN of type Gtk.DebugFlag>
Gtk.DebugFlag.TREE,<class 'gi.repository.Gtk.DebugFlag'>,<flags GTK_DEBUG_TREE of type Gtk.DebugFlag>
Gtk.DebugFlag.UPDATES,<class 'gi.repository.Gtk.DebugFlag'>,<flags GTK_DEBUG_UPDATES of type Gtk.DebugFlag>
Gtk.DeleteType.CHARS,<class 'gi.repository.Gtk.DeleteType'>,<enum GTK_DELETE_CHARS of type Gtk.DeleteType>
Gtk.DeleteType.DISPLAY_LINES,<class 'gi.repository.Gtk.DeleteType'>,<enum GTK_DELETE_DISPLAY_LINES of type Gtk.DeleteType>
Gtk.DeleteType.DISPLAY_LINE_ENDS,<class 'gi.repository.Gtk.DeleteType'>,<enum GTK_DELETE_DISPLAY_LINE_ENDS of type Gtk.DeleteType>
Gtk.DeleteType.PARAGRAPHS,<class 'gi.repository.Gtk.DeleteType'>,<enum GTK_DELETE_PARAGRAPHS of type Gtk.DeleteType>
Gtk.DeleteType.PARAGRAPH_ENDS,<class 'gi.repository.Gtk.DeleteType'>,<enum GTK_DELETE_PARAGRAPH_ENDS of type Gtk.DeleteType>
Gtk.DeleteType.WHITESPACE,<class 'gi.repository.Gtk.DeleteType'>,<enum GTK_DELETE_WHITESPACE of type Gtk.DeleteType>
Gtk.DeleteType.WORDS,<class 'gi.repository.Gtk.DeleteType'>,<enum GTK_DELETE_WORDS of type Gtk.DeleteType>
Gtk.DeleteType.WORD_ENDS,<class 'gi.repository.Gtk.DeleteType'>,<enum GTK_DELETE_WORD_ENDS of type Gtk.DeleteType>
Gtk.DestDefaults.ALL,<class 'gi.repository.Gtk.DestDefaults'>,<flags GTK_DEST_DEFAULT_MOTION | GTK_DEST_DEFAULT_HIGHLIGHT | GTK_DEST_DEFAULT_DROP | GTK_DEST_DEFAULT_ALL of type Gtk.DestDefaults>
Gtk.DestDefaults.DROP,<class 'gi.repository.Gtk.DestDefaults'>,<flags GTK_DEST_DEFAULT_DROP of type Gtk.DestDefaults>
Gtk.DestDefaults.HIGHLIGHT,<class 'gi.repository.Gtk.DestDefaults'>,<flags GTK_DEST_DEFAULT_HIGHLIGHT of type Gtk.DestDefaults>
Gtk.DestDefaults.MOTION,<class 'gi.repository.Gtk.DestDefaults'>,<flags GTK_DEST_DEFAULT_MOTION of type Gtk.DestDefaults>
Gtk.DialogFlags.DESTROY_WITH_PARENT,<class 'gi.repository.Gtk.DialogFlags'>,<flags GTK_DIALOG_DESTROY_WITH_PARENT of type Gtk.DialogFlags>
Gtk.DialogFlags.MODAL,<class 'gi.repository.Gtk.DialogFlags'>,<flags GTK_DIALOG_MODAL of type Gtk.DialogFlags>
Gtk.DialogFlags.USE_HEADER_BAR,<class 'gi.repository.Gtk.DialogFlags'>,<flags GTK_DIALOG_USE_HEADER_BAR of type Gtk.DialogFlags>
Gtk.DirectionType.DOWN,<class 'gi.repository.Gtk.DirectionType'>,<enum GTK_DIR_DOWN of type Gtk.DirectionType>
Gtk.DirectionType.LEFT,<class 'gi.repository.Gtk.DirectionType'>,<enum GTK_DIR_LEFT of type Gtk.DirectionType>
Gtk.DirectionType.RIGHT,<class 'gi.repository.Gtk.DirectionType'>,<enum GTK_DIR_RIGHT of type Gtk.DirectionType>
Gtk.DirectionType.TAB_BACKWARD,<class 'gi.repository.Gtk.DirectionType'>,<enum GTK_DIR_TAB_BACKWARD of type Gtk.DirectionType>
Gtk.DirectionType.TAB_FORWARD,<class 'gi.repository.Gtk.DirectionType'>,<enum GTK_DIR_TAB_FORWARD of type Gtk.DirectionType>
Gtk.DirectionType.UP,<class 'gi.repository.Gtk.DirectionType'>,<enum GTK_DIR_UP of type Gtk.DirectionType>
Gtk.DragResult.ERROR,<class 'gi.repository.Gtk.DragResult'>,<enum GTK_DRAG_RESULT_ERROR of type Gtk.DragResult>
Gtk.DragResult.GRAB_BROKEN,<class 'gi.repository.Gtk.DragResult'>,<enum GTK_DRAG_RESULT_GRAB_BROKEN of type Gtk.DragResult>
Gtk.DragResult.NO_TARGET,<class 'gi.repository.Gtk.DragResult'>,<enum GTK_DRAG_RESULT_NO_TARGET of type Gtk.DragResult>
Gtk.DragResult.SUCCESS,<class 'gi.repository.Gtk.DragResult'>,<enum GTK_DRAG_RESULT_SUCCESS of type Gtk.DragResult>
Gtk.DragResult.TIMEOUT_EXPIRED,<class 'gi.repository.Gtk.DragResult'>,<enum GTK_DRAG_RESULT_TIMEOUT_EXPIRED of type Gtk.DragResult>
Gtk.DragResult.USER_CANCELLED,<class 'gi.repository.Gtk.DragResult'>,<enum GTK_DRAG_RESULT_USER_CANCELLED of type Gtk.DragResult>
Gtk.EntryIconPosition.PRIMARY,<class 'gi.repository.Gtk.EntryIconPosition'>,<enum GTK_ENTRY_ICON_PRIMARY of type Gtk.EntryIconPosition>
Gtk.EntryIconPosition.SECONDARY,<class 'gi.repository.Gtk.EntryIconPosition'>,<enum GTK_ENTRY_ICON_SECONDARY of type Gtk.EntryIconPosition>
Gtk.EventControllerScrollFlags.BOTH_AXES,<class 'gi.repository.Gtk.EventControllerScrollFlags'>,<flags GTK_EVENT_CONTROLLER_SCROLL_VERTICAL | GTK_EVENT_CONTROLLER_SCROLL_HORIZONTAL | GTK_EVENT_CONTROLLER_SCROLL_BOTH_AXES of type Gtk.EventControllerScrollFlags>
Gtk.EventControllerScrollFlags.DISCRETE,<class 'gi.repository.Gtk.EventControllerScrollFlags'>,<flags GTK_EVENT_CONTROLLER_SCROLL_DISCRETE of type Gtk.EventControllerScrollFlags>
Gtk.EventControllerScrollFlags.HORIZONTAL,<class 'gi.repository.Gtk.EventControllerScrollFlags'>,<flags GTK_EVENT_CONTROLLER_SCROLL_HORIZONTAL of type Gtk.EventControllerScrollFlags>
Gtk.EventControllerScrollFlags.KINETIC,<class 'gi.repository.Gtk.EventControllerScrollFlags'>,<flags GTK_EVENT_CONTROLLER_SCROLL_KINETIC of type Gtk.EventControllerScrollFlags>
Gtk.EventControllerScrollFlags.NONE,<class 'gi.repository.Gtk.EventControllerScrollFlags'>,<flags 0 of type Gtk.EventControllerScrollFlags>
Gtk.EventControllerScrollFlags.VERTICAL,<class 'gi.repository.Gtk.EventControllerScrollFlags'>,<flags GTK_EVENT_CONTROLLER_SCROLL_VERTICAL of type Gtk.EventControllerScrollFlags>
Gtk.EventSequenceState.CLAIMED,<class 'gi.repository.Gtk.EventSequenceState'>,<enum GTK_EVENT_SEQUENCE_CLAIMED of type Gtk.EventSequenceState>
Gtk.EventSequenceState.DENIED,<class 'gi.repository.Gtk.EventSequenceState'>,<enum GTK_EVENT_SEQUENCE_DENIED of type Gtk.EventSequenceState>
Gtk.EventSequenceState.NONE,<class 'gi.repository.Gtk.EventSequenceState'>,<enum GTK_EVENT_SEQUENCE_NONE of type Gtk.EventSequenceState>
Gtk.ExpanderStyle.COLLAPSED,<class 'gi.repository.Gtk.ExpanderStyle'>,<enum GTK_EXPANDER_COLLAPSED of type Gtk.ExpanderStyle>
Gtk.ExpanderStyle.EXPANDED,<class 'gi.repository.Gtk.ExpanderStyle'>,<enum GTK_EXPANDER_EXPANDED of type Gtk.ExpanderStyle>
Gtk.ExpanderStyle.SEMI_COLLAPSED,<class 'gi.repository.Gtk.ExpanderStyle'>,<enum GTK_EXPANDER_SEMI_COLLAPSED of type Gtk.ExpanderStyle>
Gtk.ExpanderStyle.SEMI_EXPANDED,<class 'gi.repository.Gtk.ExpanderStyle'>,<enum GTK_EXPANDER_SEMI_EXPANDED of type Gtk.ExpanderStyle>
Gtk.FileChooserAction.CREATE_FOLDER,<class 'gi.repository.Gtk.FileChooserAction'>,<enum GTK_FILE_CHOOSER_ACTION_CREATE_FOLDER of type Gtk.FileChooserAction>
Gtk.FileChooserAction.OPEN,<class 'gi.repository.Gtk.FileChooserAction'>,<enum GTK_FILE_CHOOSER_ACTION_OPEN of type Gtk.FileChooserAction>
Gtk.FileChooserAction.SAVE,<class 'gi.repository.Gtk.FileChooserAction'>,<enum GTK_FILE_CHOOSER_ACTION_SAVE of type Gtk.FileChooserAction>
Gtk.FileChooserAction.SELECT_FOLDER,<class 'gi.repository.Gtk.FileChooserAction'>,<enum GTK_FILE_CHOOSER_ACTION_SELECT_FOLDER of type Gtk.FileChooserAction>
Gtk.FileChooserConfirmation.ACCEPT_FILENAME,<class 'gi.repository.Gtk.FileChooserConfirmation'>,<enum GTK_FILE_CHOOSER_CONFIRMATION_ACCEPT_FILENAME of type Gtk.FileChooserConfirmation>
Gtk.FileChooserConfirmation.CONFIRM,<class 'gi.repository.Gtk.FileChooserConfirmation'>,<enum GTK_FILE_CHOOSER_CONFIRMATION_CONFIRM of type Gtk.FileChooserConfirmation>
Gtk.FileChooserConfirmation.SELECT_AGAIN,<class 'gi.repository.Gtk.FileChooserConfirmation'>,<enum GTK_FILE_CHOOSER_CONFIRMATION_SELECT_AGAIN of type Gtk.FileChooserConfirmation>
Gtk.FileChooserError.ALREADY_EXISTS,<class 'gi.repository.Gtk.FileChooserError'>,<enum GTK_FILE_CHOOSER_ERROR_ALREADY_EXISTS of type Gtk.FileChooserError>
Gtk.FileChooserError.BAD_FILENAME,<class 'gi.repository.Gtk.FileChooserError'>,<enum GTK_FILE_CHOOSER_ERROR_BAD_FILENAME of type Gtk.FileChooserError>
Gtk.FileChooserError.INCOMPLETE_HOSTNAME,<class 'gi.repository.Gtk.FileChooserError'>,<enum GTK_FILE_CHOOSER_ERROR_INCOMPLETE_HOSTNAME of type Gtk.FileChooserError>
Gtk.FileChooserError.NONEXISTENT,<class 'gi.repository.Gtk.FileChooserError'>,<enum GTK_FILE_CHOOSER_ERROR_NONEXISTENT of type Gtk.FileChooserError>
Gtk.FileFilterFlags.DISPLAY_NAME,<class 'gi.repository.Gtk.FileFilterFlags'>,<flags GTK_FILE_FILTER_DISPLAY_NAME of type Gtk.FileFilterFlags>
Gtk.FileFilterFlags.FILENAME,<class 'gi.repository.Gtk.FileFilterFlags'>,<flags GTK_FILE_FILTER_FILENAME of type Gtk.FileFilterFlags>
Gtk.FileFilterFlags.MIME_TYPE,<class 'gi.repository.Gtk.FileFilterFlags'>,<flags GTK_FILE_FILTER_MIME_TYPE of type Gtk.FileFilterFlags>
Gtk.FileFilterFlags.URI,<class 'gi.repository.Gtk.FileFilterFlags'>,<flags GTK_FILE_FILTER_URI of type Gtk.FileFilterFlags>
Gtk.FontChooserLevel.FAMILY,<class 'gi.repository.Gtk.FontChooserLevel'>,<flags 0 of type Gtk.FontChooserLevel>
Gtk.FontChooserLevel.FEATURES,<class 'gi.repository.Gtk.FontChooserLevel'>,<flags GTK_FONT_CHOOSER_LEVEL_FEATURES of type Gtk.FontChooserLevel>
Gtk.FontChooserLevel.SIZE,<class 'gi.repository.Gtk.FontChooserLevel'>,<flags GTK_FONT_CHOOSER_LEVEL_SIZE of type Gtk.FontChooserLevel>
Gtk.FontChooserLevel.STYLE,<class 'gi.repository.Gtk.FontChooserLevel'>,<flags GTK_FONT_CHOOSER_LEVEL_STYLE of type Gtk.FontChooserLevel>
Gtk.FontChooserLevel.VARIATIONS,<class 'gi.repository.Gtk.FontChooserLevel'>,<flags GTK_FONT_CHOOSER_LEVEL_VARIATIONS of type Gtk.FontChooserLevel>
Gtk.IMPreeditStyle.CALLBACK,<class 'gi.repository.Gtk.IMPreeditStyle'>,<enum GTK_IM_PREEDIT_CALLBACK of type Gtk.IMPreeditStyle>
Gtk.IMPreeditStyle.NONE,<class 'gi.repository.Gtk.IMPreeditStyle'>,<enum GTK_IM_PREEDIT_NONE of type Gtk.IMPreeditStyle>
Gtk.IMPreeditStyle.NOTHING,<class 'gi.repository.Gtk.IMPreeditStyle'>,<enum GTK_IM_PREEDIT_NOTHING of type Gtk.IMPreeditStyle>
Gtk.IMStatusStyle.CALLBACK,<class 'gi.repository.Gtk.IMStatusStyle'>,<enum GTK_IM_STATUS_CALLBACK of type Gtk.IMStatusStyle>
Gtk.IMStatusStyle.NONE,<class 'gi.repository.Gtk.IMStatusStyle'>,<enum GTK_IM_STATUS_NONE of type Gtk.IMStatusStyle>
Gtk.IMStatusStyle.NOTHING,<class 'gi.repository.Gtk.IMStatusStyle'>,<enum GTK_IM_STATUS_NOTHING of type Gtk.IMStatusStyle>
Gtk.IconLookupFlags.DIR_LTR,<class 'gi.repository.Gtk.IconLookupFlags'>,<flags GTK_ICON_LOOKUP_DIR_LTR of type Gtk.IconLookupFlags>
Gtk.IconLookupFlags.DIR_RTL,<class 'gi.repository.Gtk.IconLookupFlags'>,<flags GTK_ICON_LOOKUP_DIR_RTL of type Gtk.IconLookupFlags>
Gtk.IconLookupFlags.FORCE_REGULAR,<class 'gi.repository.Gtk.IconLookupFlags'>,<flags GTK_ICON_LOOKUP_FORCE_REGULAR of type Gtk.IconLookupFlags>
